Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,DSL,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,One Year,Two Year,PaperlessBilling,BankTransfer,CreditCard,ECheck,MonthlyCharges,FixedCharges,Churn,sample
0,0,1,1,70,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,80.6,-181.8,0,TRUE
0,1,0,0,20,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,80.7,0.2,0,TRUE
0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,75.6,24.5,0,TRUE
0,0,1,1,24,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,57.6,-14.65,0,TRUE
0,0,1,0,11,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,44.05,-0.85,1,FALSE
1,0,1,0,72,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,110.6,-1,0,TRUE
0,0,1,1,66,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,58.2,-30.4,0,TRUE
0,0,1,1,45,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,81,-111.4,0,TRUE
1,1,1,0,15,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,85.6,61.55,1,TRUE
0,0,0,0,28,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,59.55,-20.95,0,FALSE
0,0,0,0,70,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,115.55,39.1,1,TRUE
0,0,0,0,36,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,75.55,-39.65,0,TRUE
1,1,0,0,16,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,86.6,-104.6,1,FALSE
0,0,0,0,18,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,85.2,20.3,1,FALSE
0,0,1,0,34,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,97.65,-112.55,1,FALSE
1,0,1,1,42,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,45.1,154.85,0,TRUE
1,0,0,0,48,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,70.95,223.6,0,TRUE
1,0,1,0,47,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,109.55,-24.3,1,TRUE
0,0,1,1,39,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,89.55,-18,1,TRUE
1,0,0,0,8,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,66.7,45.4,0,FALSE
1,0,1,1,32,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,94.8,97.95,0,TRUE
1,0,1,1,60,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,65.85,-22.7,0,FALSE
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,69.25,0,1,TRUE
0,0,1,1,43,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,51.25,-52.15,0,TRUE
1,0,1,0,59,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,99.5,90.6,1,FALSE
0,0,1,0,23,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,54.25,-26.2,0,TRUE
1,0,1,0,22,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,56.25,54.7,0,TRUE
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.15,0,0,TRUE
1,0,0,0,50,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,35.4,-21.1,0,TRUE
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,25.2,0,1,FALSE
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,45,6.45,1,TRUE
0,0,1,0,15,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,75.35,-15.7,0,FALSE
1,0,1,0,66,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,105,203.25,1,TRUE
1,0,0,1,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,54.7,5.35,1,FALSE
1,0,1,1,64,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,73.05,13.45,0,TRUE
0,0,1,0,57,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,100.75,242.25,0,TRUE
0,0,1,1,14,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,87.25,37.1,1,TRUE
1,0,1,0,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,79.95,57.7,1,FALSE
0,0,1,0,51,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,49.65,21.2,0,TRUE
0,0,1,0,67,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,65.65,-75.7,0,TRUE
1,0,1,1,72,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,60.95,160.65,0,FALSE
0,0,0,0,18,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,88.35,49,1,TRUE
0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,75.2,-42.95,0,TRUE
1,0,1,0,48,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,111.45,-34.5,0,TRUE
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.15,34,0,FALSE
0,0,0,0,9,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,94.75,37.15,1,TRUE
0,1,0,0,13,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,95.05,54.35,1,TRUE
1,0,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,78.45,16.25,1,TRUE
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,70.2,-42.85,1,TRUE
0,0,1,0,72,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,92,-149.6,0,TRUE
0,0,1,1,51,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,85.5,61.45,0,TRUE
1,0,1,0,59,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,41.05,30.75,1,TRUE
1,0,1,0,10,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,85.6,-42.15,1,TRUE
1,1,1,0,61,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,82.15,-106.3,0,FALSE
1,0,0,0,54,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,84.4,-73.55,0,TRUE
0,0,0,0,33,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,60.9,24.15,0,FALSE
0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,79.2,0,1,TRUE
1,0,0,0,23,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,95.3,1,0,FALSE
1,0,1,1,45,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,84.35,62.3,0,TRUE
1,0,0,0,5,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,70,-2.6,1,FALSE
1,0,1,1,72,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,82.3,-110.45,0,FALSE
0,0,1,1,58,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,66.8,96,0,TRUE
0,0,0,0,70,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,44.6,-63.85,0,TRUE
1,0,1,1,61,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,98.45,139.75,0,TRUE
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7,-12.2,0,TRUE
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,49.95,0,1,TRUE
0,0,1,0,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,69.25,30.5,1,TRUE
0,0,0,0,48,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,102.5,-15.75,0,TRUE
1,0,0,0,64,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,86.55,93.35,0,FALSE
0,0,1,1,12,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,58.35,40.35,0,TRUE
0,1,1,0,34,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,94.25,13.05,1,FALSE
0,0,1,1,72,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,68.75,-61.8,0,TRUE
1,0,1,0,29,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,85.8,-47.95,0,TRUE
0,0,1,1,62,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,110.8,-28.65,0,TRUE
1,0,1,0,41,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,73,8.2,1,TRUE
0,0,0,0,64,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,100.05,-149,1,FALSE
0,0,0,0,4,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,82.85,-11.8,0,FALSE
0,0,0,0,24,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,84.35,-86.35,0,TRUE
0,1,0,0,4,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,99.8,43.65,1,TRUE
0,0,0,1,18,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,35,-77,1,TRUE
1,0,0,0,8,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,66.25,16.45,0,TRUE
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,76,0,1,TRUE
1,0,0,1,8,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,44.55,-12.95,0,TRUE
0,0,1,0,71,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,104.1,21.15,0,TRUE
0,0,1,1,43,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,92.55,59.35,0,TRUE
0,1,0,0,2,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,93.85,-16.85,1,TRUE
1,1,0,0,29,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,101.45,6.55,0,TRUE
0,0,1,0,15,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,84.3,43.9,1,FALSE
1,0,1,1,65,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,94.55,-67,0,TRUE
1,0,0,0,35,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,95.5,75.7,0,TRUE
1,0,0,0,64,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,100.3,184.6,0,TRUE
0,0,1,1,58,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,55.5,-52.1,0,TRUE
0,1,0,0,18,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,49.85,-31.55,0,TRUE
1,0,1,1,67,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,89.55,373.25,0,FALSE
0,0,1,0,60,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,99.8,-2.25,0,TRUE
1,1,0,0,9,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,84.4,-27.1,1,FALSE
0,0,1,1,70,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,113.05,-44.45,0,FALSE
1,0,1,0,15,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,101.1,-12.45,1,TRUE
1,0,1,0,12,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,74.15,-148.4,0,TRUE
1,1,1,0,71,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,92,53.2,0,TRUE
1,1,0,0,44,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,73.85,-127,0,TRUE
1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,50.45,0,1,FALSE
0,0,1,0,43,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,64.85,119.65,0,TRUE
1,0,1,0,9,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,68.95,-26.7,0,TRUE
1,0,0,0,12,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,99.95,-66.65,1,TRUE
0,1,1,0,65,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,109.4,116.45,0,TRUE
0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,91.4,10.8,1,FALSE
1,0,0,0,27,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,-31.65,0,TRUE
0,0,0,0,40,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,50.25,13.55,0,TRUE
0,1,0,0,5,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,75.55,-28.1,1,TRUE
0,1,1,0,58,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,97.8,-213.6,0,FALSE
0,0,1,1,52,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,100.3,28.85,0,FALSE
1,0,1,0,3,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,55.8,-12.85,0,TRUE
1,0,0,1,41,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,111.15,-50,0,TRUE
1,0,0,0,20,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,98.55,60.95,0,TRUE
1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,50.05,0,0,TRUE
1,0,0,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,80.8,9.25,1,TRUE
1,0,0,0,18,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,69.5,-51.6,0,TRUE
1,1,0,0,52,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,48.8,17.45,0,TRUE
1,0,0,0,31,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,94.5,49.7,0,TRUE
0,0,1,0,36,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,106.05,16.6,0,TRUE
0,0,1,0,16,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,100,-65.25,1,TRUE
1,0,1,0,42,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,108.3,37.55,0,FALSE
0,0,0,0,60,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,99.65,-37.95,0,TRUE
1,0,0,0,5,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,85.3,-2.35,1,TRUE
1,0,1,0,22,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,95.9,125.15,0,TRUE
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70.4,-0.6,1,TRUE
1,0,0,0,9,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,64.95,-36.75,0,TRUE
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,74.6,0,0,FALSE
1,0,1,1,12,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,49.2,-19.25,0,FALSE
0,0,0,0,23,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,73.75,60.35,0,FALSE
1,0,0,0,62,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,92.3,8.85,0,FALSE
1,0,0,0,37,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,98.8,-180.05,1,TRUE
1,0,1,0,31,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,88.65,-64.95,0,TRUE
1,0,1,1,13,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,74.4,-70.45,1,TRUE
0,0,0,0,24,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,98.75,37.3,1,FALSE
1,0,1,1,45,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,95.95,138.9,0,TRUE
0,1,1,0,69,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,105.4,-273.65,0,TRUE
1,0,1,1,61,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,106,81.7,1,TRUE
1,0,0,0,41,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,104.7,53.7,1,TRUE
0,0,0,0,44,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,49.05,106.8,0,FALSE
1,0,0,0,39,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,35.55,-77.3,0,TRUE
1,0,1,1,72,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,65.1,67.1,0,TRUE
0,1,0,0,13,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,96.85,-23.5,0,TRUE
0,0,1,1,51,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,69.75,5.25,0,TRUE
0,1,1,0,71,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,99.2,170.55,0,TRUE
1,1,0,0,22,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,96.7,-44.45,1,TRUE
0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,55.05,-7.35,1,TRUE
0,0,0,0,56,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,106.8,-66.4,0,FALSE
1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,51.25,0,0,TRUE
0,0,1,1,23,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,57.75,-45.4,0,FALSE
0,1,1,0,66,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,70.85,62.75,0,FALSE
1,1,0,0,19,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,88.2,100,1,TRUE
1,0,0,0,11,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,79.5,-78.85,0,FALSE
0,0,1,1,52,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,98.15,-110.4,0,FALSE
0,0,1,1,51,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,79.15,-18.1,0,FALSE
1,1,0,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,75.65,11.9,1,FALSE
1,1,1,0,64,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,94.25,49.4,0,TRUE
0,0,0,0,37,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,40.2,-8.55,0,TRUE
1,0,1,0,49,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,55.35,-78.2,0,TRUE
0,1,0,0,45,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,102.15,138.6,0,TRUE
0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,71.1,-32.05,0,TRUE
1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,74.7,0,1,TRUE
1,0,1,0,68,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,54.1,115.7,0,TRUE
0,1,1,1,23,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,88.45,96.2,0,FALSE
1,0,0,0,17,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,76.65,10.5,1,TRUE
1,0,1,0,71,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,80.4,18.75,0,TRUE
0,0,1,1,14,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,84.8,16.7,0,FALSE
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.8,0,1,TRUE
0,0,0,0,41,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,68.6,64.45,0,TRUE
0,0,1,0,17,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,92.6,5.5,0,TRUE
1,0,1,0,56,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,100.55,-115.85,0,TRUE
0,0,0,0,2,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,42.6,-12.8,1,FALSE
1,0,0,0,37,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,67.45,-52.35,0,TRUE
0,0,0,0,29,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,68.85,-26.15,1,TRUE
1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43.55,-13,0,TRUE
0,0,0,0,63,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,109.85,82.4,0,FALSE
0,0,0,0,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,95.4,6.95,0,TRUE
0,0,0,0,19,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,56.2,25.6,0,FALSE
1,0,1,1,2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,90,10.05,1,TRUE
0,0,0,0,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,75.35,-28.95,1,FALSE
1,1,1,0,7,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,64.2,25.6,0,TRUE
1,0,1,1,69,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,75.75,161.4,0,FALSE
0,0,1,1,72,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,78.95,45.75,0,FALSE
1,0,0,0,8,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,100.85,12.75,1,TRUE
0,0,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,50.3,15.9,0,TRUE
1,0,1,1,63,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,80.3,-162.55,0,TRUE
0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.95,-19.6,1,TRUE
1,0,1,0,30,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,50,-25.1,0,TRUE
1,0,0,0,63,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,104.75,-62.75,0,TRUE
0,0,1,0,63,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,107.5,101.25,1,TRUE
1,0,1,1,25,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,85.9,51.55,0,TRUE
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,45.85,0,1,TRUE
1,1,1,0,6,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,80.8,-27.7,0,TRUE
0,0,1,1,31,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,80.55,-25.45,0,TRUE
0,0,1,1,39,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,81.5,-71.2,0,TRUE
0,0,1,0,53,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,106.1,146.45,1,FALSE
0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,91.7,0,1,FALSE
1,0,0,0,12,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,67.25,25.3,0,FALSE
0,0,0,0,16,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,95.6,26.05,1,TRUE
1,0,0,1,39,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,45.05,33.65,0,FALSE
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,74.95,0,1,TRUE
0,0,1,1,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,34.65,4.05,0,TRUE
1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.35,-15.75,0,FALSE
1,1,0,0,10,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,95.35,-55.15,1,TRUE
0,0,0,0,55,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,81.55,24.25,0,TRUE
1,0,1,1,72,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,75.4,51.45,0,TRUE
0,0,1,0,10,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,67.8,-24.85,0,TRUE
1,1,0,0,11,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,111.4,-42.35,0,TRUE
0,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,46.3,-55.05,0,TRUE
0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,45,-7.9,1,TRUE
1,0,1,1,47,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,96.1,-125.25,0,TRUE
1,0,0,0,66,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,99.5,143.5,1,TRUE
0,1,1,0,68,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,60.65,-148.3,0,TRUE
0,0,1,1,17,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,98.6,28.75,1,TRUE
0,0,0,0,7,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,59.5,-0.55,1,TRUE
1,1,1,0,12,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,80.45,-15.2,1,FALSE
0,1,1,0,21,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,71.7,-8.65,0,TRUE
1,0,0,0,21,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,36,24.15,0,FALSE
0,0,1,1,56,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,65.2,-139.05,0,TRUE
0,0,1,1,6,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,48.95,-20.45,0,TRUE
0,1,0,0,65,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,53.5,40.4,0,FALSE
1,0,1,0,42,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,80.45,-3,0,TRUE
0,0,1,1,68,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,109.05,93.15,0,FALSE
0,1,0,0,50,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,106.8,7.95,0,FALSE
0,1,0,0,7,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,64.95,39,0,TRUE
0,0,1,1,42,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,77.95,110.1,1,TRUE
1,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,74.7,16,1,TRUE
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,70.35,-20.45,0,TRUE
1,0,1,0,48,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,96.9,-177.75,0,TRUE
0,0,1,1,70,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,80.4,89.85,0,FALSE
1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,88.8,0,1,TRUE
1,0,1,0,46,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,94.65,-41.4,0,TRUE
1,0,0,0,30,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,90.25,47.85,1,TRUE
0,0,0,0,15,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,64.65,24.8,1,TRUE
1,0,1,1,69,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,95.75,-95.5,0,TRUE
1,1,1,1,72,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,104.1,-47.5,0,FALSE
1,1,1,0,13,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,89.05,11.7,1,TRUE
1,0,1,0,51,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,111.55,31.3,0,TRUE
1,0,1,1,51,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,60.5,35.95,0,TRUE
0,0,1,0,72,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,90.95,-79.8,0,TRUE
1,0,1,1,67,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,87.4,63,1,TRUE
1,0,1,0,67,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,50.95,108.05,0,TRUE
1,0,0,0,27,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,59.45,6.5,0,FALSE
0,1,0,0,23,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,94.75,114.35,1,FALSE
1,0,0,0,69,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,81.5,-70.25,0,TRUE
0,0,1,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,29.05,-13.35,0,TRUE
0,0,0,0,35,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,86.45,3.35,1,FALSE
0,0,1,0,46,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,70.6,-16.55,0,TRUE
0,0,0,0,54,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,97.2,-119.35,0,TRUE
0,0,1,0,56,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,98.25,6.35,1,FALSE
