Gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,Churn,sample,FixedCharges,TenureCat.00.06,TenureCat.06.12,TenureCat.12.24,OneYearContract,TwoYearContract,BankTransfer,CreditCard,ECheck
1,1,1,0,1,1,1,0,1,0,0,1,1,0,98.35,0,FALSE,-151.8,0,0,0,0,1,1,0,0
1,0,1,1,1,1,1,0,0,0,0,0,0,0,74.35,0,TRUE,-7.7,0,0,0,0,0,1,0,0
0,0,1,1,0,0,0,0,1,1,1,1,0,0,51.35,0,TRUE,112.05,0,0,0,0,1,0,1,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,45.65,0,TRUE,49.55,1,0,0,0,0,0,0,0
1,1,1,0,1,1,1,0,0,0,0,0,1,0,85.3,1,TRUE,-68.5,0,0,0,0,0,0,0,1
0,0,0,1,1,1,1,0,0,0,0,1,0,1,86.55,1,TRUE,14.35,0,0,0,0,0,0,1,0
1,0,0,0,1,0,1,0,1,0,0,0,0,1,73.85,1,TRUE,21.35,0,0,1,0,0,0,1,0
0,0,0,0,1,1,0,0,1,0,0,0,0,1,54.2,0,TRUE,5.2,0,0,0,0,0,0,0,1
1,0,1,0,1,1,1,0,1,0,0,0,1,1,90.65,0,TRUE,38.75,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,1,0,0,0,1,1,1,50.9,0,TRUE,43.35,0,0,0,0,0,1,0,0
1,0,0,0,1,1,1,0,0,0,0,0,0,1,74.85,0,TRUE,-26.35,0,1,0,0,0,0,0,1
0,1,1,0,1,1,0,1,1,0,1,0,0,1,63.55,0,FALSE,-16.3,0,0,1,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0,1,1,1,44.85,1,FALSE,16.5,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,47.95,0,TRUE,0,1,0,0,0,0,0,0,1
1,1,0,0,1,0,0,0,0,0,0,0,0,0,45.1,1,TRUE,0,1,0,0,0,0,0,0,1
0,0,1,0,1,0,0,0,0,0,0,0,0,1,45,0,TRUE,0,1,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,0,1,1,1,1,96,1,TRUE,-181.55,0,0,1,0,0,0,0,1
1,1,0,0,1,1,1,0,1,0,0,0,1,1,90.05,0,FALSE,69.1,0,0,0,0,0,0,0,1
1,0,1,1,1,1,1,1,0,1,1,1,1,0,108.65,1,TRUE,-124.3,0,0,0,0,1,1,0,0
1,0,0,0,1,0,0,1,0,1,0,1,1,1,75.95,0,FALSE,-143.95,0,0,0,0,0,0,0,1
1,0,1,0,1,0,0,1,1,1,0,1,0,0,66.4,0,TRUE,40.6,0,0,0,1,0,0,1,0
1,0,0,0,0,0,0,0,1,1,0,0,0,1,35.75,0,TRUE,25.5,0,0,0,1,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,45.55,1,TRUE,-52.9,0,1,0,0,0,0,0,1
0,1,1,0,1,1,0,1,1,1,0,0,0,1,67.45,0,FALSE,81.85,0,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,0,1,1,35.1,1,TRUE,-1.45,1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,46.2,1,TRUE,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,45.15,1,FALSE,0,1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,1,1,0,0,1,1,43.3,1,TRUE,0,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,1,1,0,0,0,0,1,57.15,1,TRUE,78.95,0,0,0,0,0,0,1,0
0,0,1,0,1,0,0,1,0,1,1,0,0,0,58.9,0,TRUE,28.6,0,0,0,0,1,0,1,0
0,0,1,0,1,0,1,1,0,0,0,0,0,1,73.2,1,TRUE,50.3,0,0,1,0,0,0,0,1
1,0,0,0,1,0,1,0,1,0,0,0,1,1,85.35,1,TRUE,-99.6,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,45.95,1,TRUE,0,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,1,1,1,0,1,50.5,0,TRUE,-59.7,0,0,0,0,0,0,0,1
0,1,1,0,1,0,0,0,0,1,0,0,1,0,60.7,0,TRUE,19.2,0,0,0,1,0,0,0,0
1,1,0,0,1,1,1,0,1,0,0,1,1,1,99,0,TRUE,-7.65,0,0,0,1,0,0,0,1
0,0,1,1,1,1,1,1,0,0,1,1,1,1,104.4,0,TRUE,40,0,0,0,1,0,1,0,0
0,0,0,0,1,0,1,0,1,0,0,1,0,0,83.75,1,TRUE,-4,1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,1,44.05,0,TRUE,0,1,0,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,45.55,0,FALSE,0,1,0,0,0,0,0,0,0
0,0,1,1,1,1,1,1,1,0,0,0,1,1,93.8,0,TRUE,-244.45,0,0,0,0,0,0,0,1
0,0,1,1,1,0,0,1,1,1,0,1,0,1,70.65,0,FALSE,-75.65,0,0,0,0,1,0,1,0
0,0,1,0,1,1,0,1,1,0,1,1,1,0,86.45,0,FALSE,-142.85,0,0,0,0,1,0,1,0
1,0,1,0,1,1,1,1,1,1,1,1,1,1,114.1,0,TRUE,-128.8,0,0,0,0,1,0,1,0
1,0,1,0,1,1,1,0,0,0,0,1,1,1,95.2,0,FALSE,88.6,0,0,0,1,0,0,1,0
1,0,0,0,1,1,0,1,1,1,1,1,1,0,88.55,0,TRUE,-13.25,0,0,0,0,1,0,1,0
1,0,0,0,1,0,1,0,0,0,0,0,0,1,70.05,1,TRUE,0,1,0,0,0,0,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,1,1,86,1,TRUE,-6.55,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1,1,0,0,0,1,1,44.65,0,FALSE,-4.35,0,0,0,0,0,1,0,0
1,0,1,1,1,0,0,1,0,0,0,0,1,1,60.2,0,FALSE,88.35,0,0,0,0,0,0,0,0
0,1,1,0,1,1,1,1,1,0,1,1,0,1,100.5,1,FALSE,135.85,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,1,1,0,0,0,0,0,55.45,0,TRUE,-19.5,0,0,0,1,0,1,0,0
1,0,1,1,1,0,0,1,1,0,1,0,1,1,70.3,0,TRUE,19.25,0,0,1,0,0,0,1,0
1,0,1,1,1,0,0,1,0,1,1,0,0,1,60.4,0,TRUE,-93.1,0,0,0,0,1,1,0,0
0,0,0,0,1,1,1,0,0,0,0,0,0,0,72.65,1,TRUE,31.9,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,0,1,1,0,0,0,0,55.8,0,FALSE,44.45,0,0,1,1,0,1,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,31.1,0,TRUE,-15.7,0,0,1,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,45.1,1,FALSE,0,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,1,0,0,1,1,1,50.95,0,TRUE,3.55,1,0,0,0,0,0,1,0
1,0,0,1,1,1,0,1,1,0,0,0,1,1,69.1,0,TRUE,-21.9,0,0,1,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,1,1,1,43.95,0,FALSE,-13.85,0,0,0,0,0,0,0,1
1,0,0,1,1,1,0,1,1,0,1,1,1,1,86.5,0,TRUE,0.75,0,0,0,0,1,1,0,0
1,0,0,0,1,1,0,1,1,1,1,0,0,0,69.95,0,FALSE,-0.55,0,0,0,0,0,0,0,1
1,1,1,0,1,0,0,0,1,0,0,0,0,1,50.4,1,FALSE,15.5,0,0,0,0,0,1,0,0
0,1,0,0,1,0,1,0,0,0,0,0,1,0,78.95,1,TRUE,-16.35,1,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,1,1,0,0,1,1,90.95,0,TRUE,66.05,0,0,1,0,0,0,1,0
1,0,1,1,1,1,0,1,1,1,1,1,1,1,90.6,0,TRUE,-81.35,0,0,0,0,1,0,1,0
1,0,0,0,1,0,1,0,0,0,0,1,1,1,92,0,TRUE,-9.2,1,0,0,0,0,0,0,1
1,0,0,0,1,1,1,0,1,0,1,0,1,1,94.45,1,TRUE,-164.6,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,0,1,0,0,0,36,0,TRUE,-57.1,0,0,0,1,0,0,1,0
0,0,0,0,1,0,0,1,1,0,1,1,1,1,78.5,0,TRUE,21.55,0,1,0,0,0,0,0,1
0,0,1,1,0,0,0,0,1,0,0,0,0,1,30.5,0,TRUE,14.7,1,0,0,0,0,0,0,1
0,0,1,1,1,1,1,1,1,1,1,1,0,0,106.1,0,FALSE,18.2,0,0,0,0,1,0,1,0
0,0,0,0,1,1,1,0,1,1,0,1,0,1,95.5,0,TRUE,-53.65,0,0,0,1,0,0,0,1
0,0,0,0,1,1,0,0,0,0,1,1,0,0,64.6,0,TRUE,-19.6,1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,1,0,0,1,51.1,0,TRUE,43.2,0,0,1,0,0,0,1,0
0,0,0,0,1,1,1,0,1,1,0,0,0,1,84.8,1,FALSE,131.35,0,0,0,0,0,1,0,0
0,1,1,0,1,1,0,1,1,1,1,1,1,0,89.1,0,TRUE,-62.8,0,0,0,0,1,0,1,0
1,0,0,0,1,0,0,1,0,0,1,0,0,0,54.95,0,FALSE,29.7,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1,0,0,0,0,50.9,1,TRUE,0,1,0,0,0,0,0,0,0
1,0,1,1,1,1,0,0,1,1,1,1,1,1,85.95,0,TRUE,-84.75,0,0,0,0,1,0,1,0
1,0,1,1,1,1,0,0,0,0,0,1,0,0,60.35,0,TRUE,-104.1,0,0,0,0,0,0,0,1
0,1,1,1,1,1,1,0,0,0,0,1,0,0,85.35,0,TRUE,83.9,0,0,1,0,0,1,0,0
0,0,1,1,1,1,0,0,0,1,1,1,0,1,72.1,0,TRUE,-59.05,0,0,0,0,1,1,0,0
1,0,1,1,1,1,1,0,0,1,0,1,1,1,99.8,1,FALSE,-17.75,0,0,0,0,0,0,0,1
1,0,1,1,1,1,1,0,0,1,1,1,1,1,107.35,1,TRUE,73.5,0,0,0,0,0,1,0,0
1,0,1,1,1,0,1,0,0,0,0,0,1,1,81.05,0,TRUE,0,1,0,0,0,0,0,0,1
0,0,1,0,1,1,1,0,1,1,1,1,1,1,111.8,0,TRUE,-115.65,0,0,0,1,0,1,0,0
0,0,0,0,1,0,1,1,1,0,0,0,0,1,79.1,1,FALSE,9.2,1,0,0,0,0,0,0,1
0,0,1,0,1,0,0,1,1,0,1,0,0,1,60.5,0,TRUE,59.65,0,0,0,1,0,1,0,0
1,0,0,0,1,1,0,1,1,1,1,0,0,0,71.5,0,TRUE,71.8,0,0,0,1,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1,0,54.65,0,TRUE,25.15,1,0,0,0,0,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,49.8,0,TRUE,0,1,0,0,0,0,0,1,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,25.5,1,FALSE,11.2,0,1,0,0,0,0,0,0
1,0,1,1,1,1,1,0,0,1,0,1,0,1,90.4,0,TRUE,127.15,0,0,0,0,0,0,1,0
0,0,0,0,1,1,1,0,1,1,1,0,0,1,90.25,0,TRUE,68.45,0,0,0,1,0,1,0,0
0,0,0,0,1,0,1,0,0,0,0,0,1,0,80.75,1,FALSE,-2.05,1,0,0,0,0,0,0,1
1,0,1,1,1,1,1,1,0,0,1,1,1,0,104.6,0,TRUE,-122.45,0,0,0,0,1,1,0,0
1,0,1,0,1,1,1,0,1,0,0,1,0,1,91.85,1,TRUE,-29.4,0,0,0,0,0,1,0,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,50.2,0,TRUE,-33.95,0,0,1,0,0,0,1,0
0,0,1,1,1,1,1,0,0,1,1,0,1,1,95.5,0,TRUE,6.2,0,0,1,0,0,1,0,0
1,0,0,1,1,0,1,0,1,0,0,0,0,1,75.35,1,FALSE,0,1,0,0,0,0,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,1,75.45,1,TRUE,0,1,0,0,0,0,0,0,1
0,0,1,1,1,1,1,0,0,0,0,1,1,1,95.4,0,TRUE,-60.65,0,0,0,0,0,1,0,0
0,0,0,0,1,1,1,1,1,1,0,1,0,1,101.3,0,TRUE,-32.35,0,0,0,0,1,1,0,0
0,0,1,0,1,1,0,1,0,0,0,0,0,0,53.1,0,TRUE,17.2,0,0,0,0,0,0,0,1
1,0,0,0,1,1,1,0,1,1,0,0,0,1,84.85,0,TRUE,12.4,0,0,1,0,0,1,0,0
0,0,1,1,0,0,0,0,1,0,1,0,0,0,34.25,0,TRUE,-7.7,1,0,0,0,0,0,0,1
0,0,1,1,1,1,1,0,1,1,1,0,0,0,88.6,0,TRUE,-35.1,0,0,0,0,0,0,1,0
0,0,0,0,1,1,0,1,1,0,0,0,0,1,60.15,0,TRUE,-104.7,0,0,0,1,0,1,0,0
1,0,0,0,1,0,1,1,0,1,0,1,1,1,99.95,0,TRUE,-6.1,0,0,1,1,0,0,1,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,70.7,0,FALSE,-12.2,0,1,0,0,0,1,0,0
1,0,0,0,1,0,0,1,1,0,0,0,0,1,54.8,0,FALSE,-151.1,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,1,0,0,0,0,0,1,49.55,1,TRUE,21.2,0,0,1,0,0,1,0,0
1,1,0,0,1,1,0,0,1,0,0,0,0,0,54.8,0,FALSE,-23.9,0,0,1,0,0,0,1,0
1,0,0,0,1,1,0,1,1,1,1,0,1,1,78.6,1,TRUE,-66.95,0,0,0,1,0,0,1,0
0,0,0,0,1,0,1,0,1,1,0,1,1,1,100.3,0,TRUE,-115.1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,1,0,1,1,0,53.6,0,TRUE,21.05,0,0,0,0,1,0,0,1
0,0,1,0,1,0,1,0,0,0,0,1,0,1,81.1,1,TRUE,8.95,0,1,0,0,0,0,0,1
0,0,1,1,1,1,1,0,0,0,0,0,1,0,85.6,0,TRUE,-100.4,0,0,1,0,0,0,0,1
1,0,1,1,1,0,0,1,0,1,1,1,1,1,80.8,0,TRUE,-89.05,0,0,0,0,1,0,0,1
1,0,1,0,1,1,1,0,0,0,0,0,0,1,74.95,1,FALSE,1.25,0,1,0,0,0,0,0,1
1,1,0,0,1,1,1,0,0,0,0,1,1,1,93.55,1,TRUE,0,1,0,0,0,0,0,0,1
1,1,0,0,1,1,1,0,1,0,0,1,0,1,90.7,0,TRUE,33.45,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,1,1,1,1,0,0,69.75,0,FALSE,-81.35,0,0,0,0,1,0,0,0
1,0,0,0,1,1,1,0,1,1,0,0,1,1,95.25,0,FALSE,69.05,0,1,0,0,0,0,0,1
0,0,1,0,1,1,1,0,0,1,1,1,1,1,102.1,1,TRUE,-36.4,0,0,0,0,0,0,1,0
1,0,1,0,1,1,0,1,0,0,1,1,1,0,80.85,0,FALSE,21.4,0,0,0,1,0,0,0,0
0,0,1,1,1,1,1,0,1,0,0,0,1,1,90.9,1,FALSE,-13.6,0,0,1,0,0,1,0,0
0,0,1,1,0,0,0,0,1,0,0,0,0,0,29.2,1,TRUE,-41.3,0,1,0,0,0,0,0,0
0,0,1,1,1,1,1,0,1,0,1,0,1,1,93.3,0,TRUE,-39.65,0,0,0,0,1,1,0,0
0,0,1,1,1,0,1,0,1,1,0,1,0,1,89.15,1,TRUE,29,0,0,0,0,0,1,0,0
1,1,1,0,1,1,1,1,1,1,0,1,1,1,108.85,1,TRUE,-26.05,0,0,0,1,0,0,0,1
0,0,1,1,0,0,0,1,0,0,1,1,0,1,46.35,0,FALSE,39.8,0,0,0,0,1,0,1,0
0,1,0,0,1,1,1,0,0,0,0,1,0,1,84.75,1,TRUE,-5.85,0,0,1,0,0,0,0,1
1,0,1,1,1,1,0,0,1,1,0,1,1,0,78.75,0,TRUE,56.9,0,0,0,1,0,0,1,0
0,0,0,0,1,0,1,0,1,0,0,1,0,1,83.55,0,TRUE,-91.2,0,0,1,0,0,0,0,1
0,0,1,1,1,0,0,0,0,0,0,0,0,1,45.7,1,TRUE,0,1,0,0,0,0,0,0,1
0,1,0,0,1,0,1,0,0,0,0,0,0,1,69.95,1,TRUE,0,1,0,0,0,0,0,0,1
1,0,1,1,1,0,0,1,0,1,1,0,1,0,67.85,0,TRUE,81.7,0,0,0,0,1,0,0,0
0,0,1,1,1,1,1,0,0,1,1,1,1,1,105.65,0,TRUE,-360.65,0,0,0,0,1,1,0,0
0,0,1,0,0,0,0,0,0,0,0,1,1,0,44.6,1,TRUE,7.9,1,0,0,0,0,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,1,74.95,1,FALSE,-13.4,0,0,1,0,0,0,0,1
0,1,0,0,1,0,1,0,0,1,0,0,0,0,75.5,0,TRUE,-42.1,0,1,0,0,0,0,1,0
1,0,0,0,0,0,0,1,0,0,1,1,0,0,45.2,0,TRUE,19.75,0,0,0,0,1,0,1,0
0,0,0,0,1,0,1,0,0,1,0,1,1,1,95.25,1,TRUE,35.4,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,1,0,1,0,1,89.85,1,TRUE,8.65,0,0,1,0,0,0,0,0
0,0,1,1,1,1,1,0,1,0,0,1,1,0,100.45,1,TRUE,19.75,0,0,0,1,0,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,47.15,1,TRUE,-12.6,1,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,0,0,0,1,1,80.2,1,TRUE,20.7,1,0,0,0,0,0,0,1
0,0,0,1,1,1,1,0,0,1,1,0,0,1,87.1,1,TRUE,-6.95,1,0,0,0,0,0,0,0
1,0,1,1,1,1,0,1,1,1,1,1,0,1,79.25,0,TRUE,184.35,0,0,0,0,1,1,0,0
1,0,0,0,1,1,1,0,0,0,0,0,0,1,75.9,1,TRUE,-21.75,1,0,0,0,0,1,0,0
1,0,1,1,1,1,0,1,0,1,1,1,1,0,85.7,0,TRUE,74,0,0,0,0,0,0,0,1
0,0,1,0,1,1,1,1,1,1,0,1,0,1,98.75,1,TRUE,-107.55,0,0,0,0,0,0,0,1
1,0,1,1,1,0,0,0,1,1,1,0,0,0,61.8,0,TRUE,-53.3,0,0,1,0,0,1,0,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,49.9,0,FALSE,13.05,0,0,0,0,0,0,0,0
0,0,0,0,1,1,1,0,0,0,0,0,1,0,86.45,1,TRUE,-33.65,0,1,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,45.3,1,TRUE,0,1,0,0,0,0,0,0,0
1,0,1,0,1,1,1,0,1,1,0,1,1,0,104.1,1,TRUE,66.15,0,0,0,1,0,0,0,1
1,0,1,0,1,0,0,1,1,0,0,1,1,1,75.4,0,TRUE,-55.35,0,0,0,1,0,0,0,0
1,0,1,1,1,0,1,1,1,1,1,1,1,0,108.15,0,TRUE,120.35,0,0,0,0,1,0,0,0
0,0,0,0,1,0,1,0,1,0,0,0,1,1,86.25,0,TRUE,-39.9,0,0,1,0,0,0,0,1
0,1,1,0,1,1,1,0,1,0,0,0,0,1,81,1,TRUE,-33.35,1,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,1,0,1,1,0,95.7,0,FALSE,35.6,0,1,0,1,0,0,0,1
0,0,1,1,1,1,1,1,1,1,1,1,1,1,116.85,0,TRUE,64.5,0,0,0,0,1,1,0,0
1,1,0,0,1,1,1,0,1,0,1,1,1,0,105.75,0,TRUE,-125.4,0,0,0,1,0,1,0,0
1,0,1,0,1,0,1,1,1,0,0,0,1,1,90.6,1,FALSE,-14.05,0,0,0,1,0,0,1,0
1,0,0,1,1,1,0,1,1,0,0,0,0,0,60.95,0,TRUE,12.7,1,0,0,0,0,1,0,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,25.05,0,FALSE,0.25,1,0,0,0,0,0,0,0
0,0,1,0,1,0,1,0,0,0,0,1,1,0,88.15,1,TRUE,68.35,0,0,1,0,0,0,0,1
1,0,1,1,1,0,0,1,1,1,0,0,0,1,60.3,0,TRUE,39,0,0,0,1,0,1,0,0
0,0,0,1,1,0,0,1,1,0,0,0,1,1,63.95,0,TRUE,-12.8,0,0,0,0,0,0,0,1
1,1,1,0,1,1,1,0,0,0,0,0,0,0,74.3,0,TRUE,0,1,0,0,0,0,0,0,1
0,1,0,0,1,0,1,0,0,0,0,0,0,1,70.6,0,TRUE,0,1,0,0,0,0,0,0,0
0,0,1,1,1,0,1,0,0,0,0,1,1,1,90.8,1,FALSE,1,0,0,0,0,0,0,0,1
1,0,0,0,1,1,1,0,1,0,0,0,0,1,79.35,1,TRUE,-15.35,0,0,1,0,0,0,0,1
1,0,1,0,1,1,0,1,1,1,1,1,1,0,90.55,0,TRUE,-25.05,0,0,0,0,1,1,0,0
0,1,0,0,1,1,0,0,1,1,1,0,0,0,64.45,0,FALSE,63,0,0,0,0,0,1,0,0
1,1,0,0,1,0,1,0,0,0,0,0,0,0,69.65,0,TRUE,-71.1,0,0,1,0,0,0,0,1
0,0,0,0,1,1,1,0,1,1,1,1,1,1,110.5,0,FALSE,-169.05,0,0,0,0,1,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.7,0,FALSE,0,1,0,0,0,0,0,0,0
1,0,0,0,1,0,0,1,0,1,0,1,1,1,77.4,0,TRUE,-26.05,1,0,0,0,0,0,0,1
1,1,0,0,1,0,1,0,0,1,0,1,1,1,96.8,1,TRUE,-2.5,0,0,1,0,0,1,0,0
0,0,1,0,1,1,1,0,1,1,0,0,0,1,85.4,0,TRUE,-23.2,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,1,1,1,0,0,1,47.6,0,TRUE,-1.8,0,0,0,0,1,1,0,0
0,0,0,0,1,1,1,0,0,1,1,1,1,1,103.85,0,TRUE,-38.75,0,0,0,0,0,0,0,1
1,0,1,0,1,1,1,0,1,1,0,0,0,1,83.35,1,FALSE,147.55,0,0,0,0,0,1,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,49.4,1,TRUE,7.75,1,0,0,0,0,0,0,1
1,0,0,0,1,1,1,1,0,1,1,1,1,1,108.45,0,TRUE,84.45,0,0,0,0,0,0,1,0
1,0,0,0,1,1,1,0,1,0,0,0,0,0,81,0,TRUE,-45.25,0,0,0,0,0,1,0,0
0,0,1,0,1,1,0,1,0,0,1,1,1,1,79.2,1,TRUE,0.35,0,0,1,0,0,0,0,1
1,0,0,0,1,1,0,1,1,1,1,1,1,0,86.65,0,TRUE,-14,0,0,0,0,1,1,0,0
1,0,1,1,1,1,1,0,1,1,0,1,0,1,92.95,0,FALSE,-23.9,0,0,0,0,0,0,0,1
1,0,1,1,1,1,0,1,1,1,1,1,1,0,90.35,0,TRUE,-89.6,0,0,0,0,1,0,0,1
1,0,1,1,1,0,0,0,0,1,0,0,0,0,48.7,1,TRUE,-0.65,0,1,0,0,0,0,0,1
1,0,1,1,1,0,0,1,0,0,1,1,1,1,76.4,0,TRUE,69.9,0,0,0,1,0,1,0,0
0,0,0,0,1,1,1,0,0,0,0,1,0,0,85.35,0,TRUE,-5.3,0,0,0,0,0,0,0,1
1,1,1,0,1,1,1,0,1,1,0,1,1,1,103.15,0,FALSE,87.7,0,0,0,1,0,1,0,0
1,0,0,0,1,1,1,1,1,0,1,1,0,0,100.75,0,TRUE,-66.05,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,1,0,0,0,1,1,1,95.6,1,TRUE,0,1,0,0,0,0,0,0,1
0,0,0,0,1,1,0,1,1,0,0,0,0,1,59.75,1,FALSE,6.55,0,0,0,0,0,0,1,0
0,0,1,1,1,1,1,0,1,0,1,1,0,0,94.1,0,TRUE,-1.9,0,0,0,0,1,0,1,0
0,1,0,0,1,0,1,1,1,0,1,1,1,1,108.15,1,TRUE,-49.75,0,0,0,0,0,0,1,0
1,1,0,0,1,1,1,0,0,1,0,1,1,1,101.05,0,TRUE,-64.8,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,1,0,1,0,59.1,0,TRUE,-54.55,0,0,1,1,0,0,1,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,71.35,1,TRUE,0,1,0,0,0,0,0,0,1
1,0,1,1,1,0,0,1,1,0,0,0,0,1,55.85,0,FALSE,-35.8,0,0,1,1,0,0,0,0
1,0,1,1,1,1,1,1,1,0,0,1,1,1,106.05,0,TRUE,130.55,0,0,0,0,0,0,0,1
1,1,1,0,1,1,0,1,1,1,0,1,1,1,84.1,0,FALSE,-73.55,0,0,0,0,1,0,1,0
0,0,1,1,1,0,1,0,0,1,0,0,0,1,75.3,0,TRUE,-29,0,0,1,0,0,0,1,0
1,0,0,1,1,0,1,0,0,0,0,0,0,0,69.75,1,FALSE,0,1,0,0,0,0,1,0,0
0,1,1,0,1,1,1,0,0,0,0,1,1,1,93.2,1,FALSE,-51.4,0,0,0,0,0,0,0,1
1,0,1,1,1,0,1,0,0,0,0,1,0,0,80.85,1,FALSE,26.4,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,1,1,0,0,0,0,1,33.65,1,TRUE,3.25,1,0,0,0,0,0,0,1
0,0,0,0,1,1,0,0,0,1,0,0,0,0,55.8,0,TRUE,-67.3,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,0,0,39.7,0,TRUE,-52.25,0,0,0,0,1,0,1,0
0,0,1,1,0,0,0,0,0,0,1,0,0,1,29.5,0,TRUE,7.05,0,0,0,0,0,0,1,0
1,0,1,0,1,1,0,1,1,1,1,0,1,0,79.55,0,TRUE,83.3,0,0,0,0,1,0,1,0
1,0,0,0,1,0,1,0,0,0,0,1,0,1,79.95,1,FALSE,0,1,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,1,0,1,1,1,94.05,0,TRUE,-34.8,0,1,0,0,0,0,0,1
1,0,0,0,1,1,1,1,0,0,0,0,1,0,90.75,0,FALSE,-6.75,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,0,0,0,1,0,0,1,78.85,0,TRUE,-27.15,0,0,0,0,0,0,1,0
1,0,1,0,1,1,1,0,0,1,0,1,1,0,99.5,0,TRUE,-24.05,0,0,0,1,0,1,0,0
0,0,1,0,1,1,1,1,0,1,1,0,1,1,99.2,1,TRUE,84.2,0,0,0,1,0,0,0,1
1,0,0,1,1,1,1,0,0,1,0,0,0,1,80.55,0,TRUE,-43.25,0,0,1,0,0,0,1,0
1,1,1,0,1,0,1,0,0,0,0,0,0,1,70.2,0,TRUE,62.5,0,1,0,0,0,0,0,1
0,0,1,0,1,1,1,0,0,0,0,0,1,1,85.2,1,FALSE,-54.2,0,1,0,0,0,0,1,0
0,0,0,0,1,1,1,0,0,0,0,0,0,0,75.25,1,TRUE,16.25,1,0,0,0,0,0,0,1
1,0,1,1,1,0,0,1,0,0,0,0,1,0,59.45,0,TRUE,-112.75,0,0,0,1,0,0,1,0
1,0,1,0,1,1,1,0,1,1,0,0,1,1,93.35,0,FALSE,11.45,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,44.95,0,FALSE,101.2,0,0,0,0,0,1,0,0
0,0,0,0,1,1,0,1,0,0,1,0,0,0,59.4,0,TRUE,-7.4,0,0,0,1,0,0,0,1
